FSA04748_LINE,FSA04748_LINE_NAME,RESIDUAL_FSA_BUCKET,CONTRACTUAL_FSA_BUCKET,MATURITY_DATE,ISSUE_MONTH,CONTRACTUAL_MATURITY,WEIGHTING,COUPON,Market,Start Date,Company Name,Security Name,TIDM,ISIN,Security Description, Money Raised (£m) ,Country of Incorporation,World Region,Market Segment Code,Market Segment,Market Sector Code,Trading Currency
42,Structured notes,> 5 years <= 10 years,> 10 years,28/07/2025,7,10.0,0,N/A,MAIN,22/07/2015,SG ISSUER,ELN 28/07/25(SGA WTS)GBP100             ,NGS3,JE00BZ3DNY58,Structured Products,,Luxembourg,Europe,ETCS,EXCHANGE TRADED PRODUCTS,ETCL,GBP
40,Senior securities,> 2 years <= 5 years,> 2 years <= 5 years,03/09/2019,9,4.0,40,N/A,MAIN,15/09/2015,SG ISSUER,NTS 03/09/19 GBP1                       ,69GD,XS1236558182,Medium Term Loans,10,Luxembourg,Europe,CRNR,CORP.RETAIL DEBT REG.MKT.,EIDR,GBP
40,Senior securities,> 5 years <= 10 years,> 5 years <= 10 years,16/06/2022,6,7.0,522,3.65%,MAIN,17/06/2015,SHANKS GROUP PLC,3.65% GTD NTS 16/06/22 EUR1000          ,85UF,XS1238024035,Bonds,74.54631933,UK,Europe,PSTR,PUBLIC SECTOR DEBT REG.MKT T/R,UIDP,EUR
40,Senior securities,> 5 years <= 10 years,> 10 years,15/09/2025,9,10.0,"7,286",1.88%,MAIN,15/09/2015,SHELL INTERNATIONAL FINANCE B.V,1.875% GTD NTS 15/09/25 EUR100000       ,95UM,XS1292468045,Medium Term Loans,728.0485132,Netherlands,Europe,CWNR,CORPORATE WSALE.DBT.REG.MKT.,EIDW,EUR
40,Senior securities,> 2 years <= 5 years,> 2 years <= 5 years,15/09/2019,9,4.0,"3,509",0.36%,MAIN,15/09/2015,SHELL INTERNATIONAL FINANCE B.V,FR GTD NTS 15/09/19 EUR100000           ,95UL,XS1292468987,Medium Term Loans,876.744356,Netherlands,Europe,CWNR,CORPORATE WSALE.DBT.REG.MKT.,EIDW,EUR
40,Senior securities,> 5 years <= 10 years,> 5 years <= 10 years,15/03/2022,9,6.5,"5,877",1.25%,MAIN,15/09/2015,SHELL INTERNATIONAL FINANCE B.V,1.25% GTD NTS 15/03/22 EUR100000        ,95UK,XS1292484323,Medium Term Loans,903.9873603,Netherlands,Europe,CWNR,CORPORATE WSALE.DBT.REG.MKT.,EIDW,EUR
42,Structured notes,> 10 years,> 10 years,21/01/2070,2,55.0,0,N/A,MAIN,19/02/2015,SILVERSTONE MASTER ISSUER PLC,RES MTG BK FRN 21/1/70 USD 15-12A2 144A ,54QU,US82846GAP54,Medium Term Loans,0,UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,USD
42,Structured notes,> 10 years,> 10 years,21/01/2070,2,55.0,"35,723",N/A,MAIN,19/02/2015,SILVERSTONE MASTER ISSUER PLC,RES MTG BK FRN 21/1/70 GBP 15-11A REG S ,54PJ,XS1191555173,Medium Term Loans,650,UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,GBP
42,Structured notes,> 10 years,> 10 years,21/01/2070,2,55.0,0,N/A,MAIN,19/02/2015,SILVERSTONE MASTER ISSUER PLC,RES MTG BK FRN 21/1/70 GBP 15-1 1A 144A ,54QA,XS1191555504,Medium Term Loans,0,UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,GBP
42,Structured notes,> 10 years,> 10 years,21/01/2070,2,55.0,"30,508",N/A,MAIN,19/02/2015,SILVERSTONE MASTER ISSUER PLC,RES MTG BK FRN 21/1/70 EUR 15-12A1 REG S,54QM,XS1191556148,Medium Term Loans,555.1032492,UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,EUR
42,Structured notes,> 10 years,> 10 years,21/01/2070,2,55.0,0,N/A,MAIN,19/02/2015,SILVERSTONE MASTER ISSUER PLC,RES MTG BK FRN 21/1/70 EUR 15-12A1 144A ,54QP,XS1191556577,Medium Term Loans,0,UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,EUR
42,Structured notes,> 10 years,> 10 years,21/01/2070,2,55.0,"17,870",N/A,MAIN,19/02/2015,SILVERSTONE MASTER ISSUER PLC,RES MTG BK FRN 21/1/70 USD 15-12A2 REG S,54QS,XS1191557468,Medium Term Loans,325.1609547,UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,USD
40,Senior securities,> 5 years <= 10 years,> 5 years <= 10 years,28/04/2023,4,8.0,"3,432",1.25%,MAIN,29/04/2015,SMITHS GROUP PLC,1.25% GTD NTS 28/04/23 EUR100000        ,78EN,XS1225626461,Bonds,428.8077754,UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIOW,EUR
42,Structured notes,> 10 years,> 10 years,UNDATED,8,UNDATED,N/A,N/A,TRADING ONLY,21/08/2015,SOURCE MARKETS PLC,MSCI EMRG MKT A USD UCITS(GBP)          ,MXFP,IE00B3DWVS88,Structured Products,,Republic of Ireland,Europe,ETF2,EXCHANGE TRADED FUNDS (MULTI-CURRENCY),EFEU,GBX
42,Structured notes,> 10 years,> 10 years,UNDATED,1,UNDATED,N/A,N/A,MAIN,23/01/2015,SOURCE MARKETS PLC,GS EQTY FACTOR IDX EUROPE UCT A EUR(GBP),EFIE,IE00BMW3NY56,Structured Products,,Republic of Ireland,Europe,ETFS,EXCHANGE TRADED FUNDS,ETEL,GBX
42,Structured notes,> 10 years,> 10 years,UNDATED,1,UNDATED,N/A,N/A,MAIN,16/01/2015,SOURCE MARKETS PLC,R EQUAL RISK EUROPEAN EQUITY A EUR(GBP) ,REQR,IE00BRK94N63,Structured Products,,Republic of Ireland,Europe,ETFS,EXCHANGE TRADED FUNDS,ETEL,GBX
42,Structured notes,> 10 years,> 10 years,UNDATED,3,UNDATED,N/A,N/A,TRADING ONLY,13/03/2015,SOURCE MARKETS PLC,JPX NIKKEI 400 UCITS ETF USD HDG(USD)   ,N4US,IE00BVGC6751,Structured Products,,Republic of Ireland,Europe,ETFS,EXCHANGE TRADED FUNDS,ETEU,USD
42,Structured notes,> 10 years,> 10 years,UNDATED,6,UNDATED,N/A,N/A,TRADING ONLY,05/06/2015,SOURCE MARKETS PLC,STOXX EUROZONE EXPORTER UCITS ET USD HDG,EZXU,IE00BWFDP688,Structured Products,,Republic of Ireland,Europe,ETFS,EXCHANGE TRADED FUNDS,ETEU,USD
42,Structured notes,> 10 years,> 10 years,UNDATED,6,UNDATED,N/A,N/A,TRADING ONLY,05/06/2015,SOURCE MARKETS PLC,STOXX JAPAN EXPORTERS UCITS ETF A USD   ,JPEX,IE00BWFDP795,Structured Products,,Republic of Ireland,Europe,ETFS,EXCHANGE TRADED FUNDS,ETEU,USD
42,Structured notes,> 5 years <= 10 years,> 10 years,13/02/2025,2,10.0,250,N/A,MAIN,13/02/2015,SOUTH EASTERN POWER NETWORKS PLC,RPI LKD NTS 13/02/25 GBP100000          ,63RE,XS1189156745,Medium Term Loans,25,UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,GBP
40,Senior securities,> 5 years <= 10 years,> 10 years,03/02/2025,2,10.0,"3,480",2.50%,MAIN,03/02/2015,SOUTHERN GAS NETWORKS PLC,2.5% NTS 03/02/25 GBP100000             ,63EU,XS1180063056,Medium Term Loans,347.669,UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,GBP
42,Structured notes,> 10 years,> 10 years,UNDATED,3,UNDATED,N/A,N/A,MAIN,11/03/2015,SSE PLC,CAP SEC VAR UNDATED BDS EUR100000       ,61TO,XS1196713298,Bonds,436.6724891,UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIOW,EUR
42,Structured notes,> 10 years,> 10 years,UNDATED,3,UNDATED,N/A,N/A,MAIN,11/03/2015,SSE PLC,CAP SEC VAR UNDATED BDS GBP100000       ,61TU,XS1196714429,Bonds,748.2225,UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIOW,GBP
40,Senior securities,> 5 years <= 10 years,> 5 years <= 10 years,08/09/2023,9,8.0,"4,084",1.75%,MAIN,08/09/2015,SSE PLC,1.75% NTS 08/09/23 EUR100000            ,94RO,XS1287779208,Medium Term Loans,510.1038771,UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,EUR
42,Structured notes,> 10 years,> 10 years,UNDATED,9,UNDATED,N/A,N/A,TRADING ONLY,18/09/2015,SSGA SPDR ETFS EUROPE I PLC,SPDR BARCLAYS  US TREASURY BD GBP       ,USTY,IE00B44CND37,Structured Products,,Republic of Ireland,Europe,ETF2,EXCHANGE TRADED FUNDS (MULTI-CURRENCY),EFEU,GBP
42,Structured notes,> 10 years,> 10 years,UNDATED,8,UNDATED,N/A,N/A,TRADING ONLY,12/08/2015,SSGA SPDR ETFS EUROPE I PLC,FTSE EPRA EUROPE EX UK RL EST UCITS(EUR),EURE,IE00BSJCQV56,Structured Products,,Republic of Ireland,Europe,ETFS,EXCHANGE TRADED FUNDS,ETEU,EUR
42,Structured notes,> 10 years,> 10 years,UNDATED,8,UNDATED,N/A,N/A,TRADING ONLY,12/08/2015,SSGA SPDR ETFS EUROPE I PLC,FTSE EPRA EUROPE EX UK RL EST UCITS(GBP),EURL,IE00BSJCQV56,Structured Products,,Republic of Ireland,Europe,ETF2,EXCHANGE TRADED FUNDS (MULTI-CURRENCY),EFEU,GBP
42,Structured notes,> 10 years,> 10 years,UNDATED,4,UNDATED,N/A,N/A,TRADING ONLY,16/04/2015,SSGA SPDR ETFS EUROPE II PLC,MORNINGSTAR MULTI-AST GBL INFR UCIT(GBP),GIN ,IE00BQWJFQ70,Structured Products,,Republic of Ireland,Europe,ETF2,EXCHANGE TRADED FUNDS (MULTI-CURRENCY),EFEU,GBP
42,Structured notes,> 10 years,> 10 years,UNDATED,4,UNDATED,N/A,N/A,TRADING ONLY,16/04/2015,SSGA SPDR ETFS EUROPE II PLC,MORNINGSTAR MULTI-AST GBL INFR UCIT(USD),MAGI,IE00BQWJFQ70,Structured Products,,Republic of Ireland,Europe,ETFS,EXCHANGE TRADED FUNDS,ETEU,USD
42,Structured notes,> 10 years,> 10 years,UNDATED,2,UNDATED,N/A,N/A,TRADING ONLY,20/02/2015,SSGA SPDR ETFS EUROPE II PLC,MSCI EUROPE SMALL CAP VAL WGH UCITS GBP ,EUSV,IE00BSPLC298,Structured Products,,Republic of Ireland,Europe,ETFS,EXCHANGE TRADED FUNDS,ETEU,GBP
42,Structured notes,> 10 years,> 10 years,UNDATED,2,UNDATED,N/A,N/A,TRADING ONLY,20/02/2015,SSGA SPDR ETFS EUROPE II PLC,MSCI EUROPE VALUE WEIGHTED UCITS GBP    ,EVAL,IE00BSPLC306,Structured Products,,Republic of Ireland,Europe,ETFS,EXCHANGE TRADED FUNDS,ETEU,GBP
42,Structured notes,> 10 years,> 10 years,UNDATED,2,UNDATED,N/A,N/A,TRADING ONLY,20/02/2015,SSGA SPDR ETFS EUROPE II PLC,MSCI USA SMALL CAP VAL WGH UCITS USD    ,USSC,IE00BSPLC413,Structured Products,,Republic of Ireland,Europe,ETFS,EXCHANGE TRADED FUNDS,ETEU,USD
42,Structured notes,> 10 years,> 10 years,UNDATED,2,UNDATED,N/A,N/A,TRADING ONLY,20/02/2015,SSGA SPDR ETFS EUROPE II PLC,MSCI USA VALUE WEIGHTED UCITS GBP       ,UVAL,IE00BSPLC520,Structured Products,,Republic of Ireland,Europe,ETF2,EXCHANGE TRADED FUNDS (MULTI-CURRENCY),EFEU,GBP
42,Structured notes,> 10 years,> 10 years,UNDATED,2,UNDATED,N/A,N/A,TRADING ONLY,20/02/2015,SSGA SPDR ETFS EUROPE II PLC,MSCI USA VALUE WEIGHTED UCITS USD       ,USVL,IE00BSPLC520,Structured Products,,Republic of Ireland,Europe,ETFS,EXCHANGE TRADED FUNDS,ETEU,USD
42,Structured notes,> 10 years,> 10 years,UNDATED,7,UNDATED,N/A,N/A,MAIN,09/07/2015,SSGA SPDR ETFS EUROPE II PLC,S&P US CONSUMER DISCRET SEL SECT UCT USD,SXLY,IE00BWBXM278,Structured Products,,Republic of Ireland,Europe,EUET,ETFs – Euroclear Bank settlement ,UET1,USD
42,Structured notes,> 10 years,> 10 years,UNDATED,7,UNDATED,N/A,N/A,MAIN,09/07/2015,SSGA SPDR ETFS EUROPE II PLC,S&P US CONSUMER STAPLS SEL SECT UCT USD ,SXLP,IE00BWBXM385,Structured Products,,Republic of Ireland,Europe,EUET,ETFs – Euroclear Bank settlement ,UET1,USD
42,Structured notes,> 10 years,> 10 years,UNDATED,7,UNDATED,N/A,N/A,MAIN,09/07/2015,SSGA SPDR ETFS EUROPE II PLC,S&P US ENERGY SEL SECT UCT USD          ,SXLE,IE00BWBXM492,Structured Products,,Republic of Ireland,Europe,EUET,ETFs – Euroclear Bank settlement ,UET1,USD
42,Structured notes,> 10 years,> 10 years,UNDATED,7,UNDATED,N/A,N/A,MAIN,09/07/2015,SSGA SPDR ETFS EUROPE II PLC,S&P US FINLS SEL SECT UCT USD           ,SXLF,IE00BWBXM500,Structured Products,,Republic of Ireland,Europe,EUET,ETFs – Euroclear Bank settlement ,UET1,USD
42,Structured notes,> 10 years,> 10 years,UNDATED,7,UNDATED,N/A,N/A,MAIN,09/07/2015,SSGA SPDR ETFS EUROPE II PLC,S&P US HEALTH CARE SEL SECT UCT USD     ,SXLV,IE00BWBXM617,Structured Products,,Republic of Ireland,Europe,EUET,ETFs – Euroclear Bank settlement ,UET1,USD
42,Structured notes,> 10 years,> 10 years,UNDATED,7,UNDATED,N/A,N/A,MAIN,09/07/2015,SSGA SPDR ETFS EUROPE II PLC,S&P US INDLS SEL SECT UCT USD           ,SXLI,IE00BWBXM724,Structured Products,,Republic of Ireland,Europe,EUET,ETFs – Euroclear Bank settlement ,UET1,USD
42,Structured notes,> 10 years,> 10 years,UNDATED,7,UNDATED,N/A,N/A,MAIN,09/07/2015,SSGA SPDR ETFS EUROPE II PLC,S&P US MATERIALS SEL SECT UCT USD       ,SXLB,IE00BWBXM831,Structured Products,,Republic of Ireland,Europe,EUET,ETFs – Euroclear Bank settlement ,UET1,USD
42,Structured notes,> 10 years,> 10 years,UNDATED,7,UNDATED,N/A,N/A,MAIN,09/07/2015,SSGA SPDR ETFS EUROPE II PLC,S&P US TECH SEL SECT UCT USD            ,SXLK,IE00BWBXM948,Structured Products,,Republic of Ireland,Europe,EUET,ETFs – Euroclear Bank settlement ,UET1,USD
42,Structured notes,> 10 years,> 10 years,UNDATED,7,UNDATED,N/A,N/A,MAIN,09/07/2015,SSGA SPDR ETFS EUROPE II PLC,S&P US UTILITIES SEL SECT UCT USD       ,SXLU,IE00BWBXMB69,Structured Products,,Republic of Ireland,Europe,EUET,ETFs – Euroclear Bank settlement ,UET1,USD
40,Senior securities,> 10 years,> 10 years,29/09/2025,9,10.0,"3,961",4.00%,MAIN,30/09/2015,STAGECOACH GROUP PLC,4% BDS 29/09/25 GBP100000               ,34AI,XS1298002244,Bonds,395.916,UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIOW,GBP
40,Senior securities,> 3 months <= 6 months,> 1 year <= 2 years,22/04/2016,4,1.0,103,0.78%,MAIN,22/04/2015,STANDARD CHARTERED BANK,FRN 22/04/16 GBP200000                  ,77QA,XS1220921438,Medium Term Loans,103,UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,GBP
40,Senior securities,> 6 months <= 1 year,> 1 year <= 2 years,20/05/2016,5,1.0,371,0.79%,MAIN,20/05/2015,STANDARD CHARTERED BANK,FRN 20/05/16 GBP100000                  ,80JB,XS1235847594,Medium Term Loans,370,UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,GBP
40,Senior securities,> 1 year <= 2 years,> 2 years <= 5 years,19/06/2017,6,2.0,810,0.65%,MAIN,19/06/2015,STANDARD CHARTERED BANK,FRN 19/06/17 EUR100000                  ,87MA,XS1247882852,Medium Term Loans,404.6455898,UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,EUR
40,Senior securities,> 6 months <= 1 year,> 1 year <= 2 years,22/06/2016,6,1.0,371,0.78%,MAIN,22/06/2015,STANDARD CHARTERED BANK,FRN 22/06/16 GBP100000                  ,87QT,XS1251107626,Medium Term Loans,370,UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,GBP
40,Senior securities,> 6 months <= 1 year,> 1 year <= 2 years,22/08/2016,8,1.0,192,0.84%,MAIN,20/08/2015,STANDARD CHARTERED BANK,FRN 22/08/16 GBP100000                  ,93FT,XS1278848202,Medium Term Loans,190,UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,GBP
40,Senior securities,> 1 year <= 2 years,> 2 years <= 5 years,02/09/2017,9,2.0,503,0.70%,MAIN,02/09/2015,STANDARD CHARTERED BANK,FRN 02/09/17 EUR100000                  ,94GX,XS1284564579,Medium Term Loans,251.388169,UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,EUR
40,Senior securities,> 6 months <= 1 year,> 6 months <= 1 year,22/08/2016,9,0.9,94,0.84%,MAIN,14/09/2015,STANDARD CHARTERED BANK,FRN 22/08/16 GBP100000                  ,95SI,XS1291100235,Medium Term Loans,100.014,UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,GBP
40,Senior securities,> 2 years <= 5 years,> 2 years <= 5 years,17/04/2018,4,3.0,0,1.70%,MAIN,17/04/2015,STANDARD CHARTERED PLC,1.7% NTS 17/04/18 USD200000 144A        ,76XD,US853254AU41,Medium Term Loans,0,UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,USD
40,Senior securities,> 2 years <= 5 years,> 2 years <= 5 years,17/04/2018,4,3.0,0,0.93%,MAIN,17/04/2015,STANDARD CHARTERED PLC,FRN 17/04/18 USD200000 144A             ,76XP,US853254AV24,Medium Term Loans,0,UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,USD
40,Senior securities,> 2 years <= 5 years,> 5 years <= 10 years,17/04/2020,4,5.0,0,2.25%,MAIN,17/04/2015,STANDARD CHARTERED PLC,2.25% NTS 17/04/20 USD200000 144A       ,76VP,US853254AW07,Medium Term Loans,0,UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,USD
40,Senior securities,> 5 years <= 10 years,> 10 years,17/04/2025,4,10.0,0,3.20%,MAIN,17/04/2015,STANDARD CHARTERED PLC,3.2% NTS 17/04/25 USD200000 144A        ,76WJ,US853254AX89,Medium Term Loans,0,UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,USD
40,Senior securities,> 2 years <= 5 years,> 2 years <= 5 years,17/04/2018,4,3.0,15,1.70%,MAIN,17/04/2015,STANDARD CHARTERED PLC,1.7% NTS 17/04/18 USD200000 REG S       ,76XA,XS1219971691,Medium Term Loans,5.13486053,UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,USD
40,Senior securities,> 5 years <= 10 years,> 10 years,17/04/2025,4,10.0,51,3.20%,MAIN,17/04/2015,STANDARD CHARTERED PLC,3.2% NTS 17/04/25 USD200000 REG S       ,76VY,XS1219971774,Medium Term Loans,5.13486053,UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,USD
40,Senior securities,> 2 years <= 5 years,> 2 years <= 5 years,17/04/2018,4,3.0,5,0.93%,MAIN,17/04/2015,STANDARD CHARTERED PLC,FRN 17/04/18 USD200000 REG S            ,76XE,XS1219971857,Medium Term Loans,1.711620177,UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,USD
40,Senior securities,> 2 years <= 5 years,> 5 years <= 10 years,17/04/2020,4,5.0,43,2.25%,MAIN,17/04/2015,STANDARD CHARTERED PLC,2.25% NTS 17/04/20 USD200000 REG S      ,76VG,XS1219971931,Medium Term Loans,8.558100884,UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,USD
40,Senior securities,> 10 years,> 10 years,18/03/2030,3,15.0,"7,614",6.95%,MAIN,20/03/2015,STATE OIL COMPANY OF THE AZERBAIJAN,6.95% SR UNSEC NTS 18/03/30 USD200000   ,61JZ,XS1196496688,Bonds,507.4424899,Azerbaijan,Europe,CWNR,CORPORATE WSALE.DBT.REG.MKT.,NIOW,USD
40,Senior securities,> 10 years,> 10 years,26/03/2030,3,15.0,"5,396",1.50%,MAIN,26/03/2015,STATKRAFT AS,1.5% NTS 26/03/30 EUR100000             ,76AY,XS1207005023,Medium Term Loans,359.4427918,Norway,Europe,CWNR,CORPORATE WSALE.DBT.REG.MKT.,EIDW,EUR
40,Senior securities,> 5 years <= 10 years,> 5 years <= 10 years,21/09/2023,9,8.0,"2,902",1.50%,MAIN,21/09/2015,STATKRAFT AS,1.5% NTS 21/09/23 EUR100000             ,10QP,XS1293571425,Medium Term Loans,362.5328755,Norway,Europe,CWNR,CORPORATE WSALE.DBT.REG.MKT.,EIDW,EUR
40,Senior securities,> 2 years <= 5 years,> 2 years <= 5 years,23/03/2018,9,2.5,197,1.80%,MAIN,23/09/2015,STATNETT SF,FRN 23/03/18 SEK1000000                 ,14PC,XS1294558025,Medium Term Loans,78.76295276,Norway,Europe,CWNR,CORPORATE WSALE.DBT.REG.MKT.,EIDW,SEK
40,Senior securities,> 2 years <= 5 years,> 2 years <= 5 years,17/08/2019,2,4.5,"1,665",0.18%,MAIN,17/02/2015,STATOIL ASA,FRN 17/08/19 EUR100000                  ,75BS,XS1190623907,Medium Term Loans,370.0414446,Norway,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,EUR
40,Senior securities,> 10 years,> 10 years,17/02/2027,2,12.0,"11,095",1.25%,MAIN,17/02/2015,STATOIL ASA,1.25% NTS 17/02/27 EUR100000            ,75CU,XS1190624038,Medium Term Loans,923.9749852,Norway,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,EUR
40,Senior securities,> 5 years <= 10 years,> 5 years <= 10 years,17/02/2023,2,8.0,"5,916",0.88%,MAIN,17/02/2015,STATOIL ASA,0.875% NTS 17/02/23 EUR100000           ,75BW,XS1190624111,Medium Term Loans,738.9431616,Norway,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,EUR
40,Senior securities,> 10 years,> 10 years,17/02/2035,2,20.0,"14,645",1.63%,MAIN,17/02/2015,STATOIL ASA,1.625% NTS 17/02/35 EUR100000           ,75CI,XS1190624202,Medium Term Loans,731.7273535,Norway,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,EUR
42,Structured notes,> 5 years <= 10 years,> 10 years,03/02/2025,2,10.0,482,1.45%,MAIN,05/02/2015,STOCKHOLMS LANS LANDSTING,1.45% FXD RT NTS 03/02/25 SEK1000000    ,63NE,XS1181161511,Medium Term Loans,48.14134298,Sweden,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,SEK
40,Senior securities,> 1 year <= 2 years,> 2 years <= 5 years,06/02/2017,2,2.0,80,0.57%,MAIN,05/02/2015,STOCKHOLMS LANS LANDSTING,FRN 06/02/17 SEK1000000                 ,63ND,XS1183208245,Medium Term Loans,40.10976226,Sweden,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,SEK
40,Senior securities,> 5 years <= 10 years,> 10 years,26/02/2025,2,10.0,"2,556",0.75%,MAIN,26/02/2015,STOCKHOLMS LANS LANDSTING,0.75% NTS 26/02/25 EUR100000            ,33XT,XS1195216707,Medium Term Loans,255.3618929,Sweden,Europe,CWNR,CORPORATE WSALE.DBT.REG.MKT.,EIDW,EUR
40,Senior securities,> 5 years <= 10 years,> 5 years <= 10 years,28/05/2021,5,6.0,691,1.00%,MAIN,28/05/2015,STOCKHOLMS LANS LANDSTING,1% NTS 28/05/21 SEK1000000              ,66YP,XS1239582502,Medium Term Loans,115.0139325,Sweden,Europe,CWNR,CORPORATE WSALE.DBT.REG.MKT.,EIDW,SEK
40,Senior securities,> 5 years <= 10 years,> 5 years <= 10 years,28/05/2021,5,6.0,139,N/A,MAIN,28/05/2015,STOCKHOLMS LANS LANDSTING,FRN 28/05/21 SEK1000000                 ,66YS,XS1239582684,Medium Term Loans,23.08526929,Sweden,Europe,CWNR,CORPORATE WSALE.DBT.REG.MKT.,EIDW,SEK
40,Senior securities,> 2 years <= 5 years,> 2 years <= 5 years,03/06/2019,6,4.0,154,N/A,MAIN,04/06/2015,STOCKHOLMS LANS LANDSTING,FRN 03/06/19 SEK1000000                 ,83FH,XS1240765955,Medium Term Loans,38.54307188,Sweden,Europe,CWNR,CORPORATE WSALE.DBT.REG.MKT.,EIDW,SEK
40,Senior securities,> 2 years <= 5 years,> 5 years <= 10 years,01/09/2020,9,5.0,117,0.72%,MAIN,01/09/2015,STOCKHOLMS LANS LANDSTING,FRN 01/09/20 NOK1000000                 ,94DO,XS1282901922,Medium Term Loans,23.28306778,Sweden,Europe,CWNR,CORPORATE WSALE.DBT.REG.MKT.,EIDW,NOK
40,Senior securities,> 2 years <= 5 years,> 5 years <= 10 years,15/09/2020,9,5.0,215,0.32%,MAIN,15/09/2015,STOCKHOLMS LANS LANDSTING,FRN 15/09/20 SEK1000000                 ,69FW,XS1291604111,Medium Term Loans,42.88030936,Sweden,Europe,CWNR,CORPORATE WSALE.DBT.REG.MKT.,EIDW,SEK
40,Senior securities,> 2 years <= 5 years,> 2 years <= 5 years,17/09/2018,9,3.0,118,N/A,MAIN,17/09/2015,STOCKHOLMS LANS LANDSTING,FRN 17/09/18 NOK1000000                 ,96EA,XS1292894653,Medium Term Loans,39.40234523,Sweden,Europe,CWNR,CORPORATE WSALE.DBT.REG.MKT.,EIDW,NOK
40,Senior securities,> 10 years,> 10 years,20/09/2042,3,27.5,"3,345",5.03%,MAIN,26/03/2015,STONEWATER FUNDING PLC,5.034% SEC BDS 20/09/42 GBP100000(TEMP) ,61GQ,XS1199015964,Bonds,121.591,UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIOW,GBP
40,Senior securities,> 10 years,> 10 years,05/03/2048,3,33.0,"8,169",3.63%,MAIN,06/03/2015,SWAN HOUSING CAPITAL PLC,3.625% SEC BDS 05/03/48 GBP100000       ,61HI,XS1195576233,Bonds,247.3925,UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIOW,GBP
40,Senior securities,> 1 year <= 2 years,> 2 years <= 5 years,20/09/2017,4,2.4,179,0.84%,MAIN,17/04/2015,SWEDBANK AB,FRN 20/09/17 EUR100000                  ,77AE,XS1219722805,Medium Term Loans,73.75615764,Sweden,Europe,CWNR,CORPORATE WSALE.DBT.REG.MKT.,EIDW,EUR
40,Senior securities,> 1 year <= 2 years,> 2 years <= 5 years,20/09/2017,8,2.1,151,0.84%,MAIN,11/08/2015,SWEDBANK AB,FRN 20/09/17 EUR100000                  ,93AC,XS1274009627,Medium Term Loans,71.54139049,Sweden,Europe,CWNR,CORPORATE WSALE.DBT.REG.MKT.,EIDW,EUR
40,Senior securities,> 2 years <= 5 years,> 2 years <= 5 years,23/01/2018,1,3.0,0,0.88%,MAIN,23/01/2015,SWEDEN(KINGDOM OF),0.875% NTS 23/01/18 USD100000 144A      ,65DB,US87020DAR52,Medium Term Loans,0,Sweden,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,USD
