ISIN,PRA_ITEM_4748,SECURITY_NAME,COUPON_RATE,3M_LIBOR,SPREAD,COUPON,COMPANY_NAME,COMPANY_PARENT,ICB_INDUSTRY,INDEX,SECURITY_START_DATE,MATURITY_DATE,DURATION,CURRENT_ISSUANCE,COMPANY_RANK,TIDM,SECURITY_DESCRIPTION,WEIGHTED_AVG,MONEY_RAISED_GBP,COUNTRY_OF_INCORPORATION,WORLD_REGION,MARKET_SEGMENT_CODE,MARKET_SEGMENT,MARKET_SECTOR_CODE,PARENT_CURRENCY,TRADING_CURRENCY
GB00B7NNVD49,42,WTS LKD NTS 22/03/19 GBP1               ,n/a,0.49%,n/a,N,BARCLAYS BANK PLC,BARCLAYS,Financials,FTSE 100,22/03/2013,22/03/2019,6,3,3,35ZL,Medium Term Loans,#VALUE!,"5,528,000",UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,GBP,GBP
XS0549889664,42,WTS LKD NTS 23/03/18 GBP1               ,n/a,1.11%,n/a,N,BARCLAYS BANK PLC,BARCLAYS,Financials,FTSE 100,18/01/2012,23/03/2018,6,4,3,48VX,Medium Term Loans,#VALUE!,"25,000,000",UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,GBP,GBP
XS0869317965,42,WTS LKD NTS 23/4/19(BCL WTS)GBP1        ,n/a,0.49%,n/a,N,BARCLAYS BANK PLC,BARCLAYS,Financials,FTSE 100,05/03/2013,23/04/2019,6,3,3,17QL,Medium Term Loans,#VALUE!,"10,000,000",UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,GBP,GBP
XS1132097632,42,WTS LKD NTS 24/12/20 GBP1               ,n/a,0.53%,n/a,N,BARCLAYS BANK PLC,BARCLAYS,Financials,FTSE 100,29/12/2014,24/12/2020,6,2,3,47HD,Medium Term Loans,#VALUE!,"5,000,000",UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,GBP,GBP
XS0881453640,42,WTS LKD NTS 26/06/19 GBP1               ,n/a,0.49%,n/a,N,BARCLAYS BANK PLC,BARCLAYS,Financials,FTSE 100,09/04/2013,26/06/2019,6,3,3,17SU,Medium Term Loans,#VALUE!,"50,000,000",UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,GBP,GBP
GB00B8XDVS66,42,WTS LKD NTS 26/10/18 (BSKT IDX)GBP1     ,n/a,0.50%,n/a,N,HSBC BANK PLC,HSBC HLDGS.UK,Financials,FTSE 100,09/11/2012,26/10/2018,6,4,8,14UK,Medium Term Loans,#VALUE!,"5,000,000",UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,GBP,GBP
XS0806132618,42,WTS LKD NTS 26/10/18 GBP1               ,n/a,0.52%,n/a,N,BARCLAYS BANK PLC,BARCLAYS,Financials,FTSE 100,26/10/2012,26/10/2018,6,4,3,13FD,Medium Term Loans,#VALUE!,"10,000,000",UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,GBP,GBP
XS0785264598,42,WTS LKD NTS 26/10/18 GBP1               ,n/a,0.52%,n/a,N,BARCLAYS BANK PLC,BARCLAYS,Financials,FTSE 100,26/10/2012,26/10/2018,6,4,3,13FE,Medium Term Loans,#VALUE!,"5,000,000",UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,GBP,GBP
XS0614700002,42,WTS LKD NTS 27/07/18 GBP1               ,n/a,0.94%,n/a,N,BARCLAYS BANK PLC,BARCLAYS,Financials,FTSE 100,22/06/2012,27/07/2018,6,4,3,38DX,Medium Term Loans,#VALUE!,"20,000,000",UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,GBP,GBP
XS0614631512,42,WTS LKD NTS 27/07/18 GBP1               ,n/a,1.01%,n/a,N,BARCLAYS BANK PLC,BARCLAYS,Financials,FTSE 100,25/05/2012,27/07/2018,6,4,3,11GM,Medium Term Loans,#VALUE!,"20,000,000",UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,GBP,GBP
XS0548400638,42,WTS LKD NTS 27/12/17 GBP1               ,n/a,1.10%,n/a,N,BARCLAYS BANK PLC,BARCLAYS,Financials,FTSE 100,23/12/2011,27/12/2017,6,5,3,48NO,Medium Term Loans,#VALUE!,"6,000,000",UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,GBP,GBP
XS0548358257,42,WTS LKD NTS 27/12/17 GBP1               ,n/a,1.09%,n/a,N,BARCLAYS BANK PLC,BARCLAYS,Financials,FTSE 100,15/12/2011,27/12/2017,6,5,3,48GL,Medium Term Loans,#VALUE!,"3,000,000",UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,GBP,GBP
XS0784088634,42,WTS LKD NTS 28/9/18 GBP1                ,n/a,0.71%,n/a,N,BARCLAYS BANK PLC,BARCLAYS,Financials,FTSE 100,13/08/2012,28/09/2018,6,4,3,16HD,Medium Term Loans,#VALUE!,"10,000,000",UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,GBP,GBP
XS0548433134,42,WTS LKD NTS 29/01/18 GBP1               ,n/a,1.11%,n/a,N,BARCLAYS BANK PLC,BARCLAYS,Financials,FTSE 100,26/01/2012,29/01/2018,6,4,3,50OH,Medium Term Loans,#VALUE!,"2,000,000",UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,GBP,GBP
XS0548345866,42,WTS LKD NTS 29/12/17 GBP                ,n/a,1.10%,n/a,N,BARCLAYS BANK PLC,BARCLAYS,Financials,FTSE 100,29/12/2011,29/12/2017,6,5,3,48OQ,Medium Term Loans,#VALUE!,"5,000,000",UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,GBP,GBP
XS0548345783,42,WTS LKD NTS 29/12/17 GBP1               ,n/a,1.10%,n/a,N,BARCLAYS BANK PLC,BARCLAYS,Financials,FTSE 100,29/12/2011,29/12/2017,6,5,3,48OS,Medium Term Loans,#VALUE!,"5,000,000",UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,GBP,GBP
XS0548345601,42,WTS LKD NTS 29/12/17 GBP1               ,n/a,1.10%,n/a,N,BARCLAYS BANK PLC,BARCLAYS,Financials,FTSE 100,28/12/2011,29/12/2017,6,5,3,48OG,Medium Term Loans,#VALUE!,"5,000,000",UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,GBP,GBP
XS0869280197,42,WTS LKD NTS 4/4/19 GBP1                 ,n/a,0.49%,n/a,N,BARCLAYS BANK PLC,BARCLAYS,Financials,FTSE 100,15/04/2013,04/04/2019,6,3,3,67XH,Medium Term Loans,#VALUE!,"10,000,000",UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,GBP,GBP
XS0806205513,42,WTS LKD NTS 7/11/18 GBP1                ,n/a,0.52%,n/a,N,BARCLAYS BANK PLC,BARCLAYS,Financials,FTSE 100,25/10/2012,07/11/2018,6,4,3,15JO,Medium Term Loans,#VALUE!,"10,000,000",UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,GBP,GBP
XS0743068701,42,WTS LKD NTS 7/6/18 GBP1.00              ,n/a,1.06%,n/a,N,BARCLAYS BANK PLC,BARCLAYS,Financials,FTSE 100,05/04/2012,07/06/2018,6,4,3,43ET,Medium Term Loans,#VALUE!,"30,000,000",UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,GBP,GBP
XS0614648599,42,WTS LKD NTS 7/8/18 GBP1                 ,n/a,1.00%,n/a,N,BARCLAYS BANK PLC,BARCLAYS,Financials,FTSE 100,31/05/2012,07/08/2018,6,4,3,97BG,Medium Term Loans,#VALUE!,"20,000,000",UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,GBP,GBP
XS1069390711,42,WTS LKD SEC 01/09/20 GBP1               ,n/a,0.55%,n/a,N,BARCLAYS BANK PLC,BARCLAYS,Financials,FTSE 100,02/09/2014,01/09/2020,6,2,3,53DO,Medium Term Loans,#VALUE!,"4,000,000",UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,GBP,GBP
XS0939278692,42,WTS LKD SEC 05/12/19 GBP1               ,n/a,0.50%,n/a,N,BARCLAYS BANK PLC,BARCLAYS,Financials,FTSE 100,24/09/2013,05/12/2019,6,3,3,84GB,Medium Term Loans,#VALUE!,"30,000,000",UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,GBP,GBP
XS0989415335,42,WTS LKD SEC 06/02/20(WARRANT)GBP1       ,n/a,0.53%,n/a,N,BARCLAYS BANK PLC,BARCLAYS,Financials,FTSE 100,07/02/2014,06/02/2020,6,2,3,37AO,Medium Term Loans,#VALUE!,"5,000,000",UK,Europe,CRTR,CORP.RETAIL DEBT REG.MKT.TD/RP,UIDR,GBP,GBP
XS1113728296,42,WTS LKD SEC 07/01/21(BARCLAYS WTS)GBP1  ,n/a,0.53%,n/a,N,BARCLAYS BANK PLC,BARCLAYS,Financials,FTSE 100,05/12/2014,07/01/2021,6,2,3,45HP,Medium Term Loans,#VALUE!,"1,500,000",UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,GBP,GBP
XS1113728379,42,WTS LKD SEC 07/01/21(BARCLAYS WTS)GBP1  ,n/a,0.53%,n/a,N,BARCLAYS BANK PLC,BARCLAYS,Financials,FTSE 100,05/12/2014,07/01/2021,6,2,3,45HQ,Medium Term Loans,#VALUE!,"1,500,000",UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,GBP,GBP
XS1217829362,42,WTS LKD SEC 07/07/21 GBP1               ,n/a,0.54%,n/a,N,BARCLAYS BANK PLC,BARCLAYS,Financials,FTSE 100,04/06/2015,07/07/2021,6,1,3,83JL,Medium Term Loans,#VALUE!,"3,000,000",UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,GBP,GBP
XS1217829446,42,WTS LKD SEC 07/07/21 GBP1               ,n/a,0.54%,n/a,N,BARCLAYS BANK PLC,BARCLAYS,Financials,FTSE 100,04/06/2015,07/07/2021,6,1,3,83JO,Medium Term Loans,#VALUE!,"3,000,000",UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,GBP,GBP
XS1087455926,42,WTS LKD SEC 07/10/20 GBP1               ,n/a,0.55%,n/a,N,BARCLAYS BANK PLC,BARCLAYS,Financials,FTSE 100,05/09/2014,07/10/2020,6,2,3,44AQ,Medium Term Loans,#VALUE!,"1,500,000",UK,Europe,CRTR,CORP.RETAIL DEBT REG.MKT.TD/RP,UIDR,GBP,GBP
XS1087456064,42,WTS LKD SEC 07/10/20 GBP1               ,n/a,0.55%,n/a,N,BARCLAYS BANK PLC,BARCLAYS,Financials,FTSE 100,05/09/2014,07/10/2020,6,2,3,43YX,Medium Term Loans,#VALUE!,"1,500,000",UK,Europe,CRTR,CORP.RETAIL DEBT REG.MKT.TD/RP,UIDR,GBP,GBP
XS1068115630,42,WTS LKD SEC 08/09/20 GBP1               ,n/a,0.55%,n/a,N,BARCLAYS BANK PLC,BARCLAYS,Financials,FTSE 100,31/07/2014,08/09/2020,6,2,3,37UI,Medium Term Loans,#VALUE!,"1,500,000",UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,GBP,GBP
XS1068115713,42,WTS LKD SEC 08/09/20(WARRANTS)GBP1      ,n/a,0.55%,n/a,N,BARCLAYS BANK PLC,BARCLAYS,Financials,FTSE 100,31/07/2014,08/09/2020,6,2,3,37UJ,Medium Term Loans,#VALUE!,"1,500,000",UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,GBP,GBP
XS1218142427,42,WTS LKD SEC 10/06/21(BARCLAYS BANK)GBP1 ,n/a,0.57%,n/a,N,BARCLAYS BANK PLC,BARCLAYS,Financials,FTSE 100,11/08/2015,10/06/2021,6,1,3,83WR,Medium Term Loans,#VALUE!,"5,000,000",UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,GBP,GBP
XS0989765663,42,WTS LKD SEC 12/02/20 GBP1               ,n/a,0.53%,n/a,N,BARCLAYS BANK PLC,BARCLAYS,Financials,FTSE 100,18/02/2014,12/02/2020,6,2,3,38QR,Medium Term Loans,#VALUE!,"5,000,000",UK,Europe,CRTR,CORP.RETAIL DEBT REG.MKT.TD/RP,UIDR,GBP,GBP
GB00B8SVWB51,42,WTS LKD SEC 12/02/20(BCWT)GBP1          ,n/a,0.53%,n/a,N,BARCLAYS BANK PLC,BARCLAYS,Financials,FTSE 100,18/02/2014,12/02/2020,6,2,3,38XB,Medium Term Loans,#VALUE!,"5,000,000",UK,Europe,CRTR,CORP.RETAIL DEBT REG.MKT.TD/RP,UIDR,GBP,GBP
XS1167371597,42,WTS LKD SEC 12/03/20(BARCLAYS BK)GBP1000,n/a,0.53%,n/a,N,BARCLAYS BANK PLC,BARCLAYS,Financials,FTSE 100,12/03/2015,12/03/2020,5,1,3,75NU,Medium Term Loans,#VALUE!,"8,500,000",UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,GBP,GBP
XS1183626248,42,WTS LKD SEC 14/04/21(BCL BK WTS)GBP1    ,n/a,0.53%,n/a,N,BARCLAYS BANK PLC,BARCLAYS,Financials,FTSE 100,15/04/2015,14/04/2021,6,1,3,76SM,Medium Term Loans,#VALUE!,"6,000,000",UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,GBP,GBP
XS1099437110,42,WTS LKD SEC 14/10/20 GBP1               ,n/a,0.55%,n/a,N,BARCLAYS BANK PLC,BARCLAYS,Financials,FTSE 100,15/10/2014,14/10/2020,6,2,3,38AH,Medium Term Loans,#VALUE!,"2,500,000",UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,GBP,GBP
XS1099442540,42,WTS LKD SEC 15/10/20(BCL WTS)GBP1       ,n/a,0.53%,n/a,N,BARCLAYS BANK PLC,BARCLAYS,Financials,FTSE 100,16/10/2014,15/10/2020,6,2,3,38AP,Medium Term Loans,#VALUE!,"5,000,000",UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,GBP,GBP
GB00B8SVWK43,42,WTS LKD SEC 16/10/19(BCWT 135407) GBP1  ,n/a,0.50%,n/a,N,BARCLAYS BANK PLC,BARCLAYS,Financials,FTSE 100,16/10/2013,16/10/2019,6,3,3,89ZQ,Medium Term Loans,#VALUE!,"5,000,000",UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,GBP,GBP
XS0983385609,42,WTS LKD SEC 17/01/20 GBP1               ,n/a,0.51%,n/a,N,BARCLAYS BANK PLC,BARCLAYS,Financials,FTSE 100,03/12/2013,17/01/2020,6,3,3,86GK,Medium Term Loans,#VALUE!,"15,000,000",UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,GBP,GBP
XS0983385518,42,WTS LKD SEC 17/01/20 GBP1               ,n/a,0.51%,n/a,N,BARCLAYS BANK PLC,BARCLAYS,Financials,FTSE 100,03/12/2013,17/01/2020,6,3,3,86JM,Medium Term Loans,#VALUE!,"10,000,000",UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,GBP,GBP
XS0989527725,42,WTS LKD SEC 17/04/20(BARCLAYS WTS)GBP1  ,n/a,0.53%,n/a,N,BARCLAYS BANK PLC,BARCLAYS,Financials,FTSE 100,04/03/2014,17/04/2020,6,2,3,94MO,Medium Term Loans,#VALUE!,"10,000,000",UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,GBP,GBP
XS0989526164,42,WTS LKD SEC 17/04/20(BARCLAYS)GBP1      ,n/a,0.53%,n/a,N,BARCLAYS BANK PLC,BARCLAYS,Financials,FTSE 100,04/03/2014,17/04/2020,6,2,3,94MP,Medium Term Loans,#VALUE!,"10,000,000",UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,GBP,GBP
XS0989522411,42,WTS LKD SEC 17/04/20(BCL WTS)GBP1       ,n/a,0.53%,n/a,N,BARCLAYS BANK PLC,BARCLAYS,Financials,FTSE 100,04/03/2014,17/04/2020,6,2,3,94ME,Medium Term Loans,#VALUE!,"10,000,000",UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,GBP,GBP
XS0989524383,42,WTS LKD SEC 17/04/20(BRCLYS WTS)GBP1    ,n/a,0.53%,n/a,N,BARCLAYS BANK PLC,BARCLAYS,Financials,FTSE 100,04/03/2014,17/04/2020,6,2,3,94MN,Medium Term Loans,#VALUE!,"10,000,000",UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,GBP,GBP
XS0939328547,42,WTS LKD SEC 19/09/16(BARCLAYS WTS)GBP100,n/a,0.50%,n/a,N,BARCLAYS BANK PLC,BARCLAYS,Financials,FTSE 100,19/09/2013,19/09/2016,3,3,3,84BW,Medium Term Loans,#VALUE!,"11,000,000",UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,GBP,GBP
XS1099452853,42,WTS LKD SEC 19/10/20(BCL WTS)GBP1       ,n/a,0.56%,n/a,N,BARCLAYS BANK PLC,BARCLAYS,Financials,FTSE 100,22/10/2014,19/10/2020,6,2,3,38PB,Medium Term Loans,#VALUE!,"7,000,000",UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,GBP,GBP
GB00B8SVWG07,42,WTS LKD SEC 19/11/19(BCWT 137669) GBP1  ,n/a,0.50%,n/a,N,BARCLAYS BANK PLC,BARCLAYS,Financials,FTSE 100,19/11/2013,19/11/2019,6,3,3,40MV,Medium Term Loans,#VALUE!,"15,000,000",UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,GBP,GBP
GB00B8SVWP97,42,WTS LKD SEC 20/09/19(BCWT 133229)GBP1   ,n/a,0.50%,n/a,N,BARCLAYS BANK PLC,BARCLAYS,Financials,FTSE 100,20/09/2013,20/09/2019,6,3,3,53QA,Medium Term Loans,#VALUE!,"10,000,000",UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,GBP,GBP
GB00B8SVWD75,42,WTS LKD SEC 23/03/20 GBP1               ,n/a,0.53%,n/a,N,BARCLAYS BANK PLC,BARCLAYS,Financials,FTSE 100,24/01/2014,23/03/2020,6,2,3,35YM,Medium Term Loans,#VALUE!,"5,000,000",UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,GBP,GBP
XS1037676795,42,WTS LKD SEC 23/04/20(BCL WTS)GBP1       ,n/a,0.55%,n/a,N,BARCLAYS BANK PLC,BARCLAYS,Financials,FTSE 100,29/04/2014,23/04/2020,6,2,3,48IK,Medium Term Loans,#VALUE!,"5,000,000",UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,GBP,GBP
XS1132091866,42,WTS LKD SEC 23/12/20(BARCLAYS WTS)GBP1  ,n/a,0.53%,n/a,N,BARCLAYS BANK PLC,BARCLAYS,Financials,FTSE 100,24/12/2014,23/12/2020,6,2,3,47CU,Medium Term Loans,#VALUE!,"3,000,000",UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,GBP,GBP
XS0983464909,42,WTS LKD SEC NTS 04/12/15 GBP1000        ,n/a,0.55%,n/a,N,BARCLAYS BANK PLC,BARCLAYS,Financials,FTSE 100,04/12/2013,04/12/2015,2,3,3,90TC,Medium Term Loans,#VALUE!,"1,999,000",UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,GBP,GBP
XS1037773212,42,WTS LKD SECS 01/06/20 GBP1              ,n/a,0.55%,n/a,N,BARCLAYS BANK PLC,BARCLAYS,Financials,FTSE 100,02/06/2014,01/06/2020,6,2,3,73KB,Medium Term Loans,#VALUE!,"5,000,000",UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,GBP,GBP
XS1069390802,42,WTS LKD SECS 01/09/20 GBP1              ,n/a,0.55%,n/a,N,BARCLAYS BANK PLC,BARCLAYS,Financials,FTSE 100,02/09/2014,01/09/2020,6,2,3,53GO,Medium Term Loans,#VALUE!,"10,000,000",UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,GBP,GBP
XS1245584096,42,WTS LKD SECS 01/09/21 GBP1              ,n/a,0.57%,n/a,N,BARCLAYS BANK PLC,BARCLAYS,Financials,FTSE 100,02/09/2015,01/09/2021,6,1,3,94FK,Medium Term Loans,#VALUE!,"3,000,000",UK,Europe,CRTR,CORP.RETAIL DEBT REG.MKT.TD/RP,UIDR,GBP,GBP
XS1056900704,42,WTS LKD SECS 02/07/20 GBP1              ,n/a,0.55%,n/a,N,BARCLAYS BANK PLC,BARCLAYS,Financials,FTSE 100,03/07/2014,02/07/2020,6,2,3,51HM,Medium Term Loans,#VALUE!,"5,000,000",UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,GBP,GBP
XS0970612544,42,WTS LKD SECS 02/12/19(BCL WTS)GBP1      ,n/a,0.50%,n/a,N,BARCLAYS BANK PLC,BARCLAYS,Financials,FTSE 100,15/11/2013,02/12/2019,6,3,3,39XH,Medium Term Loans,#VALUE!,"15,000,000",UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,GBP,GBP
XS1056902072,42,WTS LKD SECS 03/07/19 GBP1              ,n/a,0.55%,n/a,N,BARCLAYS BANK PLC,BARCLAYS,Financials,FTSE 100,09/07/2014,03/07/2019,5,2,3,69FD,Medium Term Loans,#VALUE!,"16,000,000",UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,GBP,GBP
GB00B8SVWR12,42,WTS LKD SECS 03/09/19 GBP1              ,n/a,0.49%,n/a,N,BARCLAYS BANK PLC,BARCLAYS,Financials,FTSE 100,03/09/2013,03/09/2019,6,3,3,50XT,Medium Term Loans,#VALUE!,"2,000,000",UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,GBP,GBP
XS1245592511,42,WTS LKD SECS 03/09/21(BARCLAYS WTS)GBP1 ,n/a,0.57%,n/a,N,BARCLAYS BANK PLC,BARCLAYS,Financials,FTSE 100,04/09/2015,03/09/2021,6,1,3,69FS,Medium Term Loans,#VALUE!,"4,000,000",UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,GBP,GBP
XS0989181671,42,WTS LKD SECS 05/02/18 GBP1000           ,n/a,0.53%,n/a,N,BARCLAYS BANK PLC,BARCLAYS,Financials,FTSE 100,04/02/2014,05/02/2018,4,2,3,82SQ,Medium Term Loans,#VALUE!,"2,000,000",UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,GBP,GBP
XS0988813365,42,WTS LKD SECS 06/02/18 GBP100            ,n/a,0.51%,n/a,N,BARCLAYS BANK PLC,BARCLAYS,Financials,FTSE 100,06/02/2014,06/02/2018,4,2,3,36HS,Medium Term Loans,#VALUE!,"10,000,000",UK,Europe,CRTR,CORP.RETAIL DEBT REG.MKT.TD/RP,UIDR,GBP,GBP
XS0989537104,42,WTS LKD SECS 06/03/20(BARCLAYS WTS)GBP1 ,n/a,0.53%,n/a,N,BARCLAYS BANK PLC,BARCLAYS,Financials,FTSE 100,13/01/2014,06/03/2020,6,2,3,34JP,Medium Term Loans,#VALUE!,"10,000,000",UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,GBP,GBP
XS0989538680,42,WTS LKD SECS 06/03/20(BARCLAYS WTS)GBP1 ,n/a,0.53%,n/a,N,BARCLAYS BANK PLC,BARCLAYS,Financials,FTSE 100,13/01/2014,06/03/2020,6,2,3,34IZ,Medium Term Loans,#VALUE!,"10,000,000",UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,GBP,GBP
XS0989540660,42,WTS LKD SECS 06/03/20(BARCLAYS WTS)GBP1 ,n/a,0.53%,n/a,N,BARCLAYS BANK PLC,BARCLAYS,Financials,FTSE 100,13/01/2014,06/03/2020,6,2,3,34JQ,Medium Term Loans,#VALUE!,"10,000,000",UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,GBP,GBP
XS1037777809,42,WTS LKD SECS 07/07/20(BCL WTS)GBP1      ,n/a,0.55%,n/a,N,BARCLAYS BANK PLC,BARCLAYS,Financials,FTSE 100,03/06/2014,07/07/2020,6,2,3,50BJ,Medium Term Loans,#VALUE!,"5,000,000",UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,GBP,GBP
XS0939272810,42,WTS LKD SECS 07/10/19 GBP1              ,n/a,0.49%,n/a,N,BARCLAYS BANK PLC,BARCLAYS,Financials,FTSE 100,03/09/2013,07/10/2019,6,3,3,50WL,Medium Term Loans,#VALUE!,"10,000,000",UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,GBP,GBP
XS0939273115,42,WTS LKD SECS 07/10/19 GBP1              ,n/a,0.49%,n/a,N,BARCLAYS BANK PLC,BARCLAYS,Financials,FTSE 100,03/09/2013,07/10/2019,6,3,3,50XE,Medium Term Loans,#VALUE!,"10,000,000",UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,GBP,GBP
XS0939273206,42,WTS LKD SECS 07/10/19 GBP1              ,n/a,0.49%,n/a,N,BARCLAYS BANK PLC,BARCLAYS,Financials,FTSE 100,03/09/2013,07/10/2019,6,3,3,50XF,Medium Term Loans,#VALUE!,"10,000,000",UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,GBP,GBP
XS0948103618,42,WTS LKD SECS 07/11/19 GBP1              ,n/a,0.50%,n/a,N,BARCLAYS BANK PLC,BARCLAYS,Financials,FTSE 100,02/10/2013,07/11/2019,6,3,3,55HT,Medium Term Loans,#VALUE!,"10,000,000",UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,GBP,GBP
XS0948103881,42,WTS LKD SECS 07/11/19 GBP1              ,n/a,0.50%,n/a,N,BARCLAYS BANK PLC,BARCLAYS,Financials,FTSE 100,02/10/2013,07/11/2019,6,3,3,55HP,Medium Term Loans,#VALUE!,"10,000,000",UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,GBP,GBP
XS1144614663,42,WTS LKD SECS 08/03/21 GBP1              ,n/a,0.53%,n/a,N,BARCLAYS BANK PLC,BARCLAYS,Financials,FTSE 100,23/01/2015,08/03/2021,6,1,3,64SW,Medium Term Loans,#VALUE!,"3,999,999",UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,GBP,GBP
XS1144614580,42,WTS LKD SECS 08/03/21 GBP1              ,n/a,0.53%,n/a,N,BARCLAYS BANK PLC,BARCLAYS,Financials,FTSE 100,23/01/2015,08/03/2021,6,1,3,64RU,Medium Term Loans,#VALUE!,"2,000,000",UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,GBP,GBP
